Case ID;CSAT Rated Group Name;Group Name History;RESOLUTION GROUPS;RESOLUTION GROUPS BUCKETS;RESOLUTION TIME (Days);RESOLVED IN SLA;ISSUE CLASSIFICATION;FIRST TOUCH RESOLUTION;CSAT Rating Received;CLASSIFICATION;Start of Month
5008W0000124fvgQAA;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Other :: Other;1;3;DETRACTOR;1/2/2023 00:00
5008W0000124R7LQAU;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Other;0;4;PROMOTER;1/2/2023 00:00
5008W0000124S5uQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Starting on Stripe;1;5;PROMOTER;1/2/2023 00:00
5008W0000124UkEQAU;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;0;1;DETRACTOR;1/2/2023 00:00
5008W0000124XTeQAM;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Status;1;1;DETRACTOR;1/2/2023 00:00
5008W0000125BlkQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Multiple Account Management;1;5;PROMOTER;1/3/2023 00:00
5008W0000125emAQAQ;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;2,4;0;Billing :: General Capabilities;1;5;PROMOTER;1/3/2023 00:00
5008W0000125f7FQAQ;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Other;1;5;PROMOTER;1/3/2023 00:00
5008W0000125F8NQAU;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Status;1;1;DETRACTOR;1/3/2023 00:00
5008W0000125Fc3QAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Account Onboarding :: Entity and Identity Data;1;5;PROMOTER;1/3/2023 00:00
5008W0000125GsuQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Other;1;1;DETRACTOR;1/3/2023 00:00
5008W0000125hY5QAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Payouts :: Payout Configuration;1;5;PROMOTER;1/3/2023 00:00
5008W0000125ivIQAQ;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Third Party Integrations;0;5;PROMOTER;1/3/2023 00:00
5008W0000125RTOQA2;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Financial Reports :: Balance Report;0;4;PROMOTER;1/3/2023 00:00
5008W0000125WqbQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Availability;1;5;PROMOTER;1/3/2023 00:00
5008W0000125yUvQAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Other :: Other;1;3;DETRACTOR;1/3/2023 00:00
5008W0000125Zg4QAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;2,1;1;Payments :: Refund;1;5;PROMOTER;1/3/2023 00:00
5008W0000126E4LQAU;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/3/2023 00:00
5008W0000126eVSQAY;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,9;1;Billing :: Subscriptions;0;5;PROMOTER;1/3/2023 00:00
5008W0000126FTwQAM;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,8;1;Billing :: Subscriptions;1;3;DETRACTOR;1/3/2023 00:00
5008W0000126JelQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Debits and Negative Balances;1;5;PROMOTER;1/3/2023 00:00
5008W0000126kKqQAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Checkout :: Integration and Onboarding;1;1;DETRACTOR;1/3/2023 00:00
5008W0000127EDTQA2;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Other;1;2;DETRACTOR;1/3/2023 00:00
5008W0000127RadQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;4,9;0;Account General :: Login;0;2;DETRACTOR;1/3/2023 00:00
5008W0000127SxVQAU;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Refund;1;3;DETRACTOR;1/3/2023 00:00
5008W000013Pe7hQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,7;1;Account General :: Other;0;1;DETRACTOR;1/3/2023 00:00
5008W000013Pn02QAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payments :: Availability;1;5;PROMOTER;1/3/2023 00:00
5008W000013PqiJQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Availability;1;4;PROMOTER;1/3/2023 00:00
5008W000013Pw3bQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,9;1;Account Onboarding :: Entity and Identity Data;1;3;DETRACTOR;1/3/2023 00:00
5008W000013PxFhQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Account Onboarding :: Entity and Identity Data;0;1;DETRACTOR;1/3/2023 00:00
5008W000013Q2jaQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,8;1;Account Onboarding :: Entity and Identity Data;1;3;DETRACTOR;1/3/2023 00:00
5008W000013Q6EyQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;1;2;DETRACTOR;1/3/2023 00:00
5008W000013Q6iiQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Third Party Integrations;1;5;PROMOTER;1/3/2023 00:00
5008W000013QCqnQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Checkout :: Integration and Onboarding;1;5;PROMOTER;1/3/2023 00:00
5008W000013QfpZQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Other :: Other;1;4;PROMOTER;1/3/2023 00:00
5008W000013QG2iQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,1;1;Checkout :: Branding customization;1;4;PROMOTER;1/3/2023 00:00
5008W000013QgkfQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Pricing;1;5;PROMOTER;1/3/2023 00:00
5008W000013QhzaQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;1;1;DETRACTOR;1/3/2023 00:00
5008W000013Qn7nQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,3;1;Account General :: Third Party Integrations;1;5;PROMOTER;1/3/2023 00:00
5008W000013QOaTQAW;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;4,7;0;Payments :: Other;1;4;PROMOTER;1/3/2023 00:00
5008W000013Qpq5QAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,0;1;Account General :: Legal Entity Update;1;4;PROMOTER;1/3/2023 00:00
5008W000013QUk0QAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,8;1;Connect Fund Flows :: Pricing;1;5;PROMOTER;1/3/2023 00:00
5008W000013R2OqQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;End User Queries :: ;1;4;PROMOTER;1/3/2023 00:00
5008W000013RFccQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Invoices :: Create link for payment;1;5;PROMOTER;1/3/2023 00:00
5008W000013RFYHQA4;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;1;5;PROMOTER;1/3/2023 00:00
5008W000013RrMRQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Bank Account and Card;1;3;DETRACTOR;1/3/2023 00:00
5008W000013RY7dQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;3,3;0;Connect Accounts :: Platform Profile;1;5;PROMOTER;1/3/2023 00:00
5008W000013S4R9QAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Payouts :: Payout Configuration;1;5;PROMOTER;1/3/2023 00:00
5008W000013S8tzQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Configuration;1;3;DETRACTOR;1/3/2023 00:00
5008W000013SLFiQAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Status;0;3;DETRACTOR;1/3/2023 00:00
5008W000013WcNAQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Risk Reserves;0;5;PROMOTER;1/3/2023 00:00
5008W000013WfOUQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Refund;1;5;PROMOTER;1/3/2023 00:00
5008W000013WhcoQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,9;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/4/2023 00:00
5008W000013WkeaQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Other;1;5;PROMOTER;1/4/2023 00:00
5008W000013WufTQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/4/2023 00:00
5008W000013WzXCQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Availability;1;4;PROMOTER;1/4/2023 00:00
5008W000013X7PXQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,8;1;Account General :: Unprompted Identity or Entity data update;0;2;DETRACTOR;1/4/2023 00:00
5008W000013XBExQAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,2;1;Payouts :: Payout Status;1;5;PROMOTER;1/4/2023 00:00
5008W000013XBSjQAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Other;1;4;PROMOTER;1/4/2023 00:00
5008W000013XddTQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,6;1;Payments :: Other;1;5;PROMOTER;1/4/2023 00:00
5008W000013XffPQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Customer Updates;0;5;PROMOTER;1/4/2023 00:00
5008W000013XiDjQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,8;1;Payments :: Other;1;5;PROMOTER;1/4/2023 00:00
5008W000013XLH5QAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,2;1;Payments :: Declines and Payment Statuses;1;1;DETRACTOR;1/4/2023 00:00
5008W000013XM52QAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Payout Configuration;1;3;DETRACTOR;1/4/2023 00:00
5008W000013XS9LQAW;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Status;0;5;PROMOTER;1/4/2023 00:00
5008W000014Qgx6QAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Other;0;2;DETRACTOR;1/4/2023 00:00
5008W000014QS7TQAW;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Stripe Apps :: Browsing and evaluating apps in the App Marketplace;1;5;PROMOTER;1/4/2023 00:00
5008W000014QxWAQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Billing :: Subscriptions;0;5;PROMOTER;1/4/2023 00:00
5008W000014R3eAQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,7;1;Payments :: Suspected Fraud;0;1;DETRACTOR;1/4/2023 00:00
5008W000014Rc6vQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Other;1;5;PROMOTER;1/4/2023 00:00
5008W000014RcjYQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Onboarding;0;5;PROMOTER;1/4/2023 00:00
5008W000014RdSaQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,4;1;Payouts :: Payout Status;1;1;DETRACTOR;1/4/2023 00:00
5008W000014RGDOQA4;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Link :: Payments;0;2;DETRACTOR;1/4/2023 00:00
5008W000014RGDXQA4;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Declines and Payment Statuses;1;5;PROMOTER;1/4/2023 00:00
5008W000014RiYyQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Bank Account and Card;1;4;PROMOTER;1/4/2023 00:00
5008W000014RJ89QAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Terminal :: Other;1;5;PROMOTER;1/4/2023 00:00
5008W000014RJjEQAW;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Availability;1;5;PROMOTER;1/4/2023 00:00
5008W000014RkbkQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Other;1;1;DETRACTOR;1/4/2023 00:00
5008W000014RkiqQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,8;1;Invoices :: Invoice object inquiry;0;4;PROMOTER;1/4/2023 00:00
5008W000014RKnZQAW;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Availability;1;2;DETRACTOR;1/4/2023 00:00
5008W000014ROasQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Payments :: Other;1;4;PROMOTER;1/4/2023 00:00
5008W000014RpHSQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Declines and Payment Statuses;0;5;PROMOTER;1/4/2023 00:00
5008W000014RrT8QAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Risk Reserves;0;3;DETRACTOR;1/4/2023 00:00
5008W000014RUulQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Pricing;0;5;PROMOTER;1/4/2023 00:00
5008W000014Rv0jQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Other;1;2;DETRACTOR;1/4/2023 00:00
5008W000014RV5kQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,9;1;Radar :: General Capabilities;1;5;PROMOTER;1/4/2023 00:00
5008W000014RWobQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,0;1;Issuing :: Refunds and Reversals;1;5;PROMOTER;1/4/2023 00:00
5008W000014RWzjQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Billing :: Subscriptions;0;5;PROMOTER;1/4/2023 00:00
5008W000014RyqTQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/4/2023 00:00
5008W000014Sf0QQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,6;1;End User Queries :: ;1;1;DETRACTOR;1/4/2023 00:00
5008W000014SfNgQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Payments :: Declines and Payment Statuses;1;5;PROMOTER;1/4/2023 00:00
5008W000014SkK1QAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Legal Entity Update;1;2;DETRACTOR;1/4/2023 00:00
5008W000014Sl8QQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payments :: Other;0;5;PROMOTER;1/4/2023 00:00
5008W000014SML6QAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Availability;1;5;PROMOTER;1/4/2023 00:00
5008W000014Sq5sQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Other :: No question;0;4;PROMOTER;1/4/2023 00:00
5008W000014SqmCQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Declines and Payment Statuses;1;5;PROMOTER;1/4/2023 00:00
5008W000014Srz9QAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,3;1;Account Onboarding :: Starting on Stripe;1;3;DETRACTOR;1/4/2023 00:00
5008W000014SwMHQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,5;1;Billing :: Subscriptions;1;1;DETRACTOR;1/4/2023 00:00
5008W000014SyYvQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Billing :: Subscriptions;0;3;DETRACTOR;1/4/2023 00:00
5008W000014Sz3EQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/4/2023 00:00
5008W000014SzD4QAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Other;1;2;DETRACTOR;1/4/2023 00:00
5008W000014TatEQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Payments :: Pricing;1;5;PROMOTER;1/4/2023 00:00
5008W000014TbSLQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Invoices :: Create link for payment;1;1;DETRACTOR;1/4/2023 00:00
5008W000014TnlWQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Financial Reports :: Other;1;5;PROMOTER;1/4/2023 00:00
5008W000014To6IQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Other;1;5;PROMOTER;1/4/2023 00:00
5008W000014TRMpQAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,2;1;Payments :: Pricing;0;2;DETRACTOR;1/4/2023 00:00
5008W000014UCZBQA4;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,4;1;Billing :: Other;0;5;PROMOTER;1/5/2023 00:00
5008W000014UUtkQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,3;1;Account General :: User Email Notifications;0;5;PROMOTER;1/5/2023 00:00
5008W000015gp8fQAA;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payments :: Availability;0;4;PROMOTER;1/5/2023 00:00
5008W000015grQaQAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,7;1;Connect Fund Flows :: Other;0;1;DETRACTOR;1/5/2023 00:00
5008W000015gswKQAQ;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;2,8;0;Account General :: PCI Compliance;0;5;PROMOTER;1/5/2023 00:00
5008W000015h11UQAQ;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,2;1;Other :: Other;0;2;DETRACTOR;1/5/2023 00:00
5008W000015h9PqQAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Availability;1;4;PROMOTER;1/5/2023 00:00
5008W000015hD3cQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Pricing;1;5;PROMOTER;1/5/2023 00:00
5008W000015hGYeQAM;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/5/2023 00:00
5008W000015hh8AQAQ;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account General :: Third Party Integrations;1;1;DETRACTOR;1/5/2023 00:00
5008W000015hK4kQAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,7;1;Account General :: Other;0;5;PROMOTER;1/5/2023 00:00
5008W000015hlBKQAY;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Billing :: Subscriptions;1;5;PROMOTER;1/5/2023 00:00
5008W000015hoCcQAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Billing :: Customer Updates;1;5;PROMOTER;1/5/2023 00:00
5008W000015hQ1RQAU;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Status;1;5;PROMOTER;1/5/2023 00:00
5008W000015hqFGQAY;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Other;1;5;PROMOTER;1/5/2023 00:00
5008W000015hrNvQAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Bank Account and Card;1;5;PROMOTER;1/5/2023 00:00
5008W000015huDRQAY;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,7;1;Account General :: Third Party Integrations;0;3;DETRACTOR;1/5/2023 00:00
5008W000015hV27QAE;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Account General :: User Email Notifications;1;5;PROMOTER;1/5/2023 00:00
5008W000015hWMVQA2;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Third Party Integrations;0;5;PROMOTER;1/5/2023 00:00
5008W000015hWoHQAU;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,9;1;Billing :: Subscriptions;0;2;DETRACTOR;1/5/2023 00:00
5008W000015hz5vQAA;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Pricing;1;5;PROMOTER;1/5/2023 00:00
5008W000015i2JjQAI;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Other;0;4;PROMOTER;1/5/2023 00:00
5008W000015i31mQAA;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;0;2;DETRACTOR;1/5/2023 00:00
5008W000015VmjqQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Other;1;3;DETRACTOR;1/5/2023 00:00
5008W000015VySDQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,8;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/5/2023 00:00
5008W000015VzxlQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/5/2023 00:00
5008W000015W5xHQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/5/2023 00:00
5008W000015W9NSQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,5;1;Account General :: Other;1;5;PROMOTER;1/5/2023 00:00
5008W000015WAwtQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,7;1;Account General :: Account Closure;1;1;DETRACTOR;1/5/2023 00:00
5008W000015WJ68QAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,2;1;Payouts :: Payout Status;1;3;DETRACTOR;1/5/2023 00:00
5008W000015WM2kQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;2,0;0;Invoices :: Creating and sending an invoice;0;4;PROMOTER;1/5/2023 00:00
5008W000015WmMZQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,9;1;Payments :: Availability;1;4;PROMOTER;1/5/2023 00:00
5008W000015WMYjQAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Other;1;2;DETRACTOR;1/5/2023 00:00
5008W000015WUcvQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account General :: Third Party Integrations;0;5;PROMOTER;1/5/2023 00:00
5008W000015WvctQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,3;1;Billing :: Other;1;1;DETRACTOR;1/5/2023 00:00
5008W000015WwiDQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Account General :: Other;1;5;PROMOTER;1/5/2023 00:00
5008W000015WYkCQAW;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;2,9;0;Payouts :: Payout Configuration;0;2;DETRACTOR;1/5/2023 00:00
5008W000015WZ22QAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,0;1;Payments :: Availability;1;3;DETRACTOR;1/5/2023 00:00
5008W000015X2oJQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Configuration;1;5;PROMOTER;1/5/2023 00:00
5008W000015X8tCQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,0;1;Account General :: API Keys;0;5;PROMOTER;1/5/2023 00:00
5008W000015X9F3QAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,9;1;Account Onboarding :: Entity and Identity Data;0;5;PROMOTER;1/5/2023 00:00
5008W000015XbGLQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Availability;0;4;PROMOTER;1/5/2023 00:00
5008W000015Xc70QAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payments :: Other;1;5;PROMOTER;1/5/2023 00:00
5008W000015XDaBQAW;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payments :: Pricing;1;1;DETRACTOR;1/5/2023 00:00
5008W000015XdK1QAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,4;1;Payments :: Other;0;1;DETRACTOR;1/5/2023 00:00
5008W000015XjmEQAS;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Payouts :: Payout Status;0;4;PROMOTER;1/5/2023 00:00
5008W000015XlmlQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Account Onboarding :: Account Application;0;5;PROMOTER;1/5/2023 00:00
5008W000015XltrQAC;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,0;1;Link :: Payments;1;5;PROMOTER;1/5/2023 00:00
5008W000015XLzgQAG;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payouts :: Payout Configuration;0;4;PROMOTER;1/5/2023 00:00
5008W000015XMOyQAO;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,1;1;Payouts :: Pricing;1;5;PROMOTER;1/5/2023 00:00
5008W000015XmTYQA0;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;1,3;1;Payments :: Declines and Payment Statuses;0;5;PROMOTER;1/5/2023 00:00
5008W000015XnLoQAK;BR Support T1;BR Support T1,BR Support T1;2;B: 2 GROUPS;0,2;1;Payments :: Declines and Payment Statuses;1;5;PROMOTER;1/5/2023 00:00
